barcode,number_of_affected_variants,product_title,variant_title,sku,shopify_product_id,shopify_variant_id,status,inventory_item_id,recommended_action,priority,review_reason
358752,2,OVERSIZED TEE IN WINE,SMALL,358752,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44836376412465,archived,gid://shopify/InventoryItem/46881402978609,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358753,2,OVERSIZED TEE IN WHEAT,MEDIUM,358753,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44836490379569,archived,gid://shopify/InventoryItem/46881516323121,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
358753,2,OVERSIZED TEE IN WINE,MEDIUM,358753,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44836376445233,archived,gid://shopify/InventoryItem/46881403011377,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358754,2,OVERSIZED TEE IN WHEAT,LARGE,358754,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44836490412337,archived,gid://shopify/InventoryItem/46881516355889,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
358754,2,OVERSIZED TEE IN WINE,LARGE,358754,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44836376478001,archived,gid://shopify/InventoryItem/46881403044145,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358755,2,OVERSIZED TEE IN WHEAT,EXTRA - LARGE,358755,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44836490445105,archived,gid://shopify/InventoryItem/46881516388657,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
358755,2,OVERSIZED TEE IN WINE,EXTRA - LARGE,358755,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44836376510769,archived,gid://shopify/InventoryItem/46881403076913,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358756,2,OVERSIZED TEE IN WHEAT,2X - LARGE,358756,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44836490477873,archived,gid://shopify/InventoryItem/46881516421425,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
358756,2,OVERSIZED TEE IN WINE,2X - LARGE,358756,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44836376543537,archived,gid://shopify/InventoryItem/46881403109681,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358757,2,OVERSIZED TEE IN WHEAT,3X - LARGE,358757,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44889042321713,archived,gid://shopify/InventoryItem/46934129180977,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358757,2,OVERSIZED TEE IN WINE,3X - LARGE,358757,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44889045139761,archived,gid://shopify/InventoryItem/46934131999025,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
358758,2,OVERSIZED TEE IN WHEAT,4X- LARGE,358758,gid://shopify/Product/8297332212017,gid://shopify/ProductVariant/44889042354481,archived,gid://shopify/InventoryItem/46934129213745,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
358758,2,OVERSIZED TEE IN WINE,4X - LARGE,358758,gid://shopify/Product/8297259467057,gid://shopify/ProductVariant/44889045172529,archived,gid://shopify/InventoryItem/46934132031793,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
411411,2,PHANTOM BUCKET HAT,SAFFRON,411411,gid://shopify/Product/9960609251633,gid://shopify/ProductVariant/51924613071153,archived,gid://shopify/InventoryItem/54001150066993,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
411411,2,PHANTOM BUCKET HAT IN SAFFRON,Default Title,411411,gid://shopify/Product/10481891410225,gid://shopify/ProductVariant/52173762756913,archived,gid://shopify/InventoryItem/54265325191473,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
411414,2,PHANTOM BUCKET HAT IN AURUM,Default Title,411414,gid://shopify/Product/10481890820401,gid://shopify/ProductVariant/52173755482417,archived,gid://shopify/InventoryItem/54265317916977,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
411414,2,PHANTOM BUCKET HAT,AURUM,411414,gid://shopify/Product/9960609251633,gid://shopify/ProductVariant/51924613136689,archived,gid://shopify/InventoryItem/54001150132529,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
411415,2,PHANTOM BUCKET HAT IN CANARY,Default Title,411415,gid://shopify/Product/10481884496177,gid://shopify/ProductVariant/52173698072881,archived,gid://shopify/InventoryItem/54265259557169,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
411415,2,PHANTOM BUCKET HAT,CANARY,411415,gid://shopify/Product/9960609251633,gid://shopify/ProductVariant/51924613103921,archived,gid://shopify/InventoryItem/54001150099761,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427432,2,MILITIA SWEATSHIRT IN ANTHRACITE,SMALL,427432,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546729265,archived,gid://shopify/InventoryItem/49796007264561,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427432,2,MILITIA SWEATSHIRT,CASA BLANCA / SMALL / Brushed Terry,427432,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563810097,archived,gid://shopify/InventoryItem/53657015157041,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427433,2,MILITIA SWEATSHIRT IN ANTHRACITE,MEDIUM,427433,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546762033,archived,gid://shopify/InventoryItem/49796007297329,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427433,2,MILITIA SWEATSHIRT,CASA BLANCA / MEDIUM / Brushed Terry,427433,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563679025,archived,gid://shopify/InventoryItem/53657015025969,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427434,2,MILITIA SWEATSHIRT IN ANTHRACITE,LARGE,427434,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546794801,archived,gid://shopify/InventoryItem/49796007330097,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427434,2,MILITIA SWEATSHIRT,CASA BLANCA / LARGE / Brushed Terry,427434,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563547953,archived,gid://shopify/InventoryItem/53657014894897,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427435,2,MILITIA SWEATSHIRT IN ANTHRACITE,EXTRA - LARGE,427435,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546827569,archived,gid://shopify/InventoryItem/49796007362865,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427435,2,MILITIA SWEATSHIRT,CASA BLANCA / EXTRA - LARGE / Brushed Terry,427435,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563416881,archived,gid://shopify/InventoryItem/53657014763825,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427436,2,MILITIA SWEATSHIRT IN ANTHRACITE,2X-LARGE,427436,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546860337,archived,gid://shopify/InventoryItem/49796007395633,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427436,2,MILITIA SWEATSHIRT,CASA BLANCA / 2X-LARGE / Brushed Terry,427436,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563056433,archived,gid://shopify/InventoryItem/53657014403377,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427437,2,MILITIA SWEATSHIRT IN ANTHRACITE,3X-LARGE,427437,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546893105,archived,gid://shopify/InventoryItem/49796007428401,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427437,2,MILITIA SWEATSHIRT,CASA BLANCA / 3X-LARGE / Brushed Terry,427437,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563187505,archived,gid://shopify/InventoryItem/53657014534449,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
427438,2,MILITIA SWEATSHIRT IN ANTHRACITE,4X-LARGE,427438,gid://shopify/Product/9176924619057,gid://shopify/ProductVariant/47746546925873,archived,gid://shopify/InventoryItem/49796007461169,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
427438,2,MILITIA SWEATSHIRT,CASA BLANCA / 4X-LARGE / Brushed Terry,427438,gid://shopify/Product/10341383668017,gid://shopify/ProductVariant/51589563285809,archived,gid://shopify/InventoryItem/53657014632753,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
452361,2,STRIPED PIQUE MOCK NECK TEE V3 IN OLIVE,EXTRA - SMALL,452361,gid://shopify/Product/8386317746481,gid://shopify/ProductVariant/45135210742065,archived,gid://shopify/InventoryItem/47180853477681,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
452361,2,STRIPED PIQUE MOCK NECK TEE V3 IN OLIVE,2X - LARGE,452361,gid://shopify/Product/8386317746481,gid://shopify/ProductVariant/45135210905905,archived,gid://shopify/InventoryItem/47180853641521,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
536191,2,CLASSIC TEE IN WHITE,EXTRA - SMALL,536191,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736683843889,active,gid://shopify/InventoryItem/52806167855409,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536191,2,CLASSIC TEE IN WHITE,EXTRA - SMALL,536191,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052075962673,active,gid://shopify/InventoryItem/48098702721329,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536192,2,CLASSIC TEE IN WHITE,SMALL,536192,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736683876657,active,gid://shopify/InventoryItem/52806167888177,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536192,2,CLASSIC TEE IN WHITE,SMALL,536192,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052075995441,active,gid://shopify/InventoryItem/48098702754097,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536193,2,CLASSIC TEE IN WHITE,MEDIUM,536193,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736683909425,active,gid://shopify/InventoryItem/52806167920945,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536193,2,CLASSIC TEE IN WHITE,MEDIUM,536193,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076028209,active,gid://shopify/InventoryItem/48098702786865,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536194,2,CLASSIC TEE IN WHITE,LARGE,536194,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736683942193,active,gid://shopify/InventoryItem/52806167953713,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536194,2,CLASSIC TEE IN WHITE,LARGE,536194,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076060977,active,gid://shopify/InventoryItem/48098702819633,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536195,2,CLASSIC TEE IN WHITE,EXTRA - LARGE,536195,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736683974961,active,gid://shopify/InventoryItem/52806167986481,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536195,2,CLASSIC TEE IN WHITE,EXTRA - LARGE,536195,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076093745,active,gid://shopify/InventoryItem/48098702852401,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536196,2,CLASSIC TEE IN WHITE,2X - LARGE,536196,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736684007729,active,gid://shopify/InventoryItem/52806168019249,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536196,2,CLASSIC TEE IN WHITE,2X - LARGE,536196,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076126513,active,gid://shopify/InventoryItem/48098702885169,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536197,2,CLASSIC TEE IN WHITE,3X - LARGE,536197,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736684040497,active,gid://shopify/InventoryItem/52806168052017,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536197,2,CLASSIC TEE IN WHITE,3X - LARGE,536197,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076159281,active,gid://shopify/InventoryItem/48098702917937,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536198,2,CLASSIC TEE IN WHITE,4X - LARGE,536198,gid://shopify/Product/10189541867825,gid://shopify/ProductVariant/50736684073265,active,gid://shopify/InventoryItem/52806168084785,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
536198,2,CLASSIC TEE IN WHITE,4X - LARGE,536198,gid://shopify/Product/8651667538225,gid://shopify/ProductVariant/46052076192049,active,gid://shopify/InventoryItem/48098702950705,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
536702,2,NARDO GREY 7 POCKET LOUNGE PANTS,SMALL,536702,gid://shopify/Product/6716492283990,gid://shopify/ProductVariant/39741367418966,archived,gid://shopify/InventoryItem/41851005698134,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
536702,2,NARDO GREY 7 POCKET LOUNGE PANTS,SMALL,536702,gid://shopify/Product/6703960490070,gid://shopify/ProductVariant/39705649545302,archived,gid://shopify/InventoryItem/41814526197846,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
536703,2,NARDO GREY 7 POCKET LOUNGE PANTS,MEDIUM,536703,gid://shopify/Product/6716492283990,gid://shopify/ProductVariant/39741367451734,archived,gid://shopify/InventoryItem/41851005730902,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
536703,2,NARDO GREY 7 POCKET LOUNGE PANTS,MEDIUM,536703,gid://shopify/Product/6703960490070,gid://shopify/ProductVariant/39705649578070,archived,gid://shopify/InventoryItem/41814526230614,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
536704,2,NARDO GREY 7 POCKET LOUNGE PANTS,LARGE,536704,gid://shopify/Product/6716492283990,gid://shopify/ProductVariant/39741367484502,archived,gid://shopify/InventoryItem/41851005763670,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
536704,2,NARDO GREY 7 POCKET LOUNGE PANTS,LARGE,536704,gid://shopify/Product/6703960490070,gid://shopify/ProductVariant/39705649610838,archived,gid://shopify/InventoryItem/41814526263382,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
562802,2,AFTERHOOD IN ANTHRACITE,SMALL,562802,gid://shopify/Product/9653642527025,gid://shopify/ProductVariant/49113251905841,archived,gid://shopify/InventoryItem/51160482480433,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
562802,2,AFTERHOOD IN ANTHRACITE,SMALL,562802,gid://shopify/Product/9245623222577,gid://shopify/ProductVariant/47926165668145,archived,gid://shopify/InventoryItem/49973592850737,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
562803,2,AFTERHOOD IN ANTHRACITE,MEDIUM,562803,gid://shopify/Product/9653642527025,gid://shopify/ProductVariant/49113251938609,archived,gid://shopify/InventoryItem/51160482513201,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
562803,2,AFTERHOOD IN ANTHRACITE,MEDIUM,562803,gid://shopify/Product/9245623222577,gid://shopify/ProductVariant/47926165700913,archived,gid://shopify/InventoryItem/49973592883505,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
562804,2,AFTERHOOD IN ANTHRACITE,LARGE,562804,gid://shopify/Product/9653642527025,gid://shopify/ProductVariant/49113251971377,archived,gid://shopify/InventoryItem/51160482545969,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
562804,2,AFTERHOOD IN ANTHRACITE,LARGE,562804,gid://shopify/Product/9245623222577,gid://shopify/ProductVariant/47926165733681,archived,gid://shopify/InventoryItem/49973592916273,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
562805,2,AFTERHOOD IN ANTHRACITE,EXTRA - LARGE,562805,gid://shopify/Product/9653642527025,gid://shopify/ProductVariant/49113252004145,archived,gid://shopify/InventoryItem/51160482578737,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
562805,2,AFTERHOOD IN ANTHRACITE,EXTRA - LARGE,562805,gid://shopify/Product/9245623222577,gid://shopify/ProductVariant/47926165766449,archived,gid://shopify/InventoryItem/49973592949041,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
577628,2,LAKESIDE BUCKET HAT IN NADESHIKO PINK,SMALL,577628,gid://shopify/Product/8342919905585,gid://shopify/ProductVariant/45000156283185,archived,gid://shopify/InventoryItem/47045393842481,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
577628,2,LAKESIDE BUCKET HAT IN HAYSTACK,MEDIUM,577628,gid://shopify/Product/8342919217457,gid://shopify/ProductVariant/45000153530673,archived,gid://shopify/InventoryItem/47045391089969,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
577630,2,LAKESIDE BUCKET HAT IN NADESHIKO PINK,LARGE,577630,gid://shopify/Product/8342919905585,gid://shopify/ProductVariant/45000156348721,archived,gid://shopify/InventoryItem/47045393908017,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
577630,2,LAKESIDE BUCKET HAT IN SAVANNA SUN CAMO,SMALL,577630,gid://shopify/Product/8897958576433,gid://shopify/ProductVariant/47016589099313,active,gid://shopify/InventoryItem/49065130262833,keep barcode on this variant,high,Only active variant in duplicate group.
578162,2,WHITE 7 POCKET LOUNGE PANTS,SMALL,578162,gid://shopify/Product/6703964848214,gid://shopify/ProductVariant/39705657016406,archived,gid://shopify/InventoryItem/41814533832790,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
578162,2,WHITE 7 POCKET LOUNGE PANTS,SMALL,578162,gid://shopify/Product/6716492120150,gid://shopify/ProductVariant/39741366992982,archived,gid://shopify/InventoryItem/41851005272150,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
578163,2,WHITE 7 POCKET LOUNGE PANTS,MEDIUM,578163,gid://shopify/Product/6703964848214,gid://shopify/ProductVariant/39705657049174,archived,gid://shopify/InventoryItem/41814533865558,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
578163,2,WHITE 7 POCKET LOUNGE PANTS,MEDIUM,578163,gid://shopify/Product/6716492120150,gid://shopify/ProductVariant/39741367025750,archived,gid://shopify/InventoryItem/41851005304918,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
578164,2,WHITE 7 POCKET LOUNGE PANTS,LARGE,578164,gid://shopify/Product/6703964848214,gid://shopify/ProductVariant/39705657081942,archived,gid://shopify/InventoryItem/41814533898326,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
578164,2,WHITE 7 POCKET LOUNGE PANTS,LARGE,578164,gid://shopify/Product/6716492120150,gid://shopify/ProductVariant/39741367058518,archived,gid://shopify/InventoryItem/41851005337686,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
582694,2,"""VINES AND THORNS"" 5 PANEL HEAVY TWILL HAT IN CHARCOAL GREY",Default Title,582694,gid://shopify/Product/8366143209777,gid://shopify/ProductVariant/45074777932081,archived,gid://shopify/InventoryItem/47120245883185,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
582694,2,"""VINES AND THORNS"" 5 PANEL HEAVY TWILL HAT IN CHARCOAL GREY",Default Title,582694,gid://shopify/Product/6797909721174,gid://shopify/ProductVariant/40027051688022,archived,gid://shopify/InventoryItem/42141120823382,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
582695,2,"""VINES AND THORNS"" 5 PANEL HEAVY TWILL HAT IN OLIVE",Default Title,582695,gid://shopify/Product/8366132592945,gid://shopify/ProductVariant/45074766594353,archived,gid://shopify/InventoryItem/47120234545457,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
582695,2,"""VINES AND THORNS"" 5 PANEL HEAVY TWILL HAT IN OLIVE",Default Title,582695,gid://shopify/Product/6802815877206,gid://shopify/ProductVariant/40038696026198,archived,gid://shopify/InventoryItem/42152780136534,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
589252,2,MOSS GREEN 7 POCKET LOUNGE PANTS,SMALL,589252,gid://shopify/Product/6716492251222,gid://shopify/ProductVariant/39741367320662,archived,gid://shopify/InventoryItem/41851005599830,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
589252,2,MOSS GREEN 7 POCKET LOUNGE PANTS,SMALL,589252,gid://shopify/Product/6703960784982,gid://shopify/ProductVariant/39705650462806,archived,gid://shopify/InventoryItem/41814527115350,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
589253,2,MOSS GREEN 7 POCKET LOUNGE PANTS,MEDIUM,589253,gid://shopify/Product/6716492251222,gid://shopify/ProductVariant/39741367353430,archived,gid://shopify/InventoryItem/41851005632598,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
589253,2,MOSS GREEN 7 POCKET LOUNGE PANTS,MEDIUM,589253,gid://shopify/Product/6703960784982,gid://shopify/ProductVariant/39705650495574,archived,gid://shopify/InventoryItem/41814527148118,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
589254,2,MOSS GREEN 7 POCKET LOUNGE PANTS,LARGE,589254,gid://shopify/Product/6716492251222,gid://shopify/ProductVariant/39741367386198,archived,gid://shopify/InventoryItem/41851005665366,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
589254,2,MOSS GREEN 7 POCKET LOUNGE PANTS,LARGE,589254,gid://shopify/Product/6703960784982,gid://shopify/ProductVariant/39705650528342,archived,gid://shopify/InventoryItem/41814527180886,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607292,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,SMALL,607292,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48252577317169,archived,gid://shopify/InventoryItem/50299444953393,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607292,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,SMALL,607292,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46711762977073,archived,gid://shopify/InventoryItem/48759765958961,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607293,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,MEDIUM,607293,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48252577349937,archived,gid://shopify/InventoryItem/50299444986161,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607293,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,MEDIUM,607293,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46711763009841,archived,gid://shopify/InventoryItem/48759765991729,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607294,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,LARGE,607294,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48252577382705,archived,gid://shopify/InventoryItem/50299445018929,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607294,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,LARGE,607294,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46711763042609,archived,gid://shopify/InventoryItem/48759766024497,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607295,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,EXTRA - LARGE,607295,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48252577415473,archived,gid://shopify/InventoryItem/50299445051697,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607295,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,EXTRA - LARGE,607295,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46711763075377,archived,gid://shopify/InventoryItem/48759766057265,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607296,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,2X-LARGE,607296,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48252577448241,archived,gid://shopify/InventoryItem/50299445084465,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607296,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,2X-LARGE,607296,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46711763108145,archived,gid://shopify/InventoryItem/48759766090033,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
607297,2,WAFFLE WEAVE OVERSIZED TEE V3 IN RUST,3X-LARGE,607297,gid://shopify/Product/9327185658161,gid://shopify/ProductVariant/48253763092785,archived,gid://shopify/InventoryItem/50300633481521,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
607297,2,WAFFLE WEAVE OVERSIZED TEE V3 IN WHITE,3X-LARGE,607297,gid://shopify/Product/8834016903473,gid://shopify/ProductVariant/46712889311537,archived,gid://shopify/InventoryItem/48760893374769,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
672792,2,ROGUE HOODIE V2 IN WOOD,SMALL,672792,gid://shopify/Product/8373092024625,gid://shopify/ProductVariant/45090947334449,archived,gid://shopify/InventoryItem/47136469745969,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
672792,2,ROGUE HOODIE V2 IN PLATINUM,SMALL,672792,gid://shopify/Product/8304896704817,gid://shopify/ProductVariant/44870378848561,archived,gid://shopify/InventoryItem/46915419341105,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
672793,2,ROGUE HOODIE V2 IN WOOD,MEDIUM,672793,gid://shopify/Product/8373092024625,gid://shopify/ProductVariant/45552065151281,archived,gid://shopify/InventoryItem/47598290469169,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
672793,2,ROGUE HOODIE V2 IN PLATINUM,MEDIUM,672793,gid://shopify/Product/8304896704817,gid://shopify/ProductVariant/44870378881329,archived,gid://shopify/InventoryItem/46915419373873,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
672795,2,ROGUE HOODIE V2 IN WOOD,EXTRA-LARGE,672795,gid://shopify/Product/8373092024625,gid://shopify/ProductVariant/46246303957297,archived,gid://shopify/InventoryItem/48293234508081,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
672795,2,ROGUE HOODIE V2 IN PLATINUM,EXTRA - LARGE,672795,gid://shopify/Product/8304896704817,gid://shopify/ProductVariant/44870378946865,archived,gid://shopify/InventoryItem/46915419439409,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
672796,2,ROGUE HOODIE V2 IN WOOD,2X - LARGE,672796,gid://shopify/Product/8373092024625,gid://shopify/ProductVariant/45090947465521,archived,gid://shopify/InventoryItem/47136469877041,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
